department,first_name,last_name,rmp_score,num_reviews,profile_url
Communication,Dan,Lane,4.7,54,https://ucsbplat.com/instructor/VGVhY2hlci0yNTcyMDMz
Communication,Amy,Gonzales,2.7,33,https://ucsbplat.com/instructor/VGVhY2hlci0yNTE4MDA4
Communication,Renee,Houston,3.1,29,https://ucsbplat.com/instructor/VGVhY2hlci0yOTQ1ODIy
Communication,Norah,Dunbar,3.9,25,https://ucsbplat.com/instructor/VGVhY2hlci0yMTE3NjQz
Communication,Kristy,Hamilton,4.2,24,https://ucsbplat.com/instructor/VGVhY2hlci0yNjc2OTI3
Communication,Muniba,Saleem,4.4,17,https://ucsbplat.com/instructor/VGVhY2hlci0yNjcyMDA3
Communication,Katherine,Elder,5.0,11,https://ucsbplat.com/instructor/VGVhY2hlci0zMDQ3ODY1
Communication,Young,Kim,4.0,9,https://ucsbplat.com/instructor/VGVhY2hlci0yNjA0NDgw
Communication,Kanu,Pandey,4.6,7,https://ucsbplat.com/instructor/VGVhY2hlci0zMDEyNDI2
Communication,Lupita,Madrigal,5.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0zMDg1MDc4
Communication,Andy,Merolla,4.9,61,https://ucsbplat.com/instructor/VGVhY2hlci0yMTk0MDY3
Communication,Desiree,Aldeis,4.7,21,https://ucsbplat.com/instructor/VGVhY2hlci0xODA1NjMz
Communication,Joe,Walther,3.9,18,https://ucsbplat.com/instructor/VGVhY2hlci0yNTkyNjUz
Communication,Nikki,Truscelli,4.7,18,https://ucsbplat.com/instructor/VGVhY2hlci0yNzU5NDI2
Communication,Jennifer,Kam,3.9,17,https://ucsbplat.com/instructor/VGVhY2hlci0yMTYzNzQw
Communication,Melissa,Curtin,3.2,15,https://ucsbplat.com/instructor/VGVhY2hlci0xNDIxMTE4
Communication,Abdullah,Salehuddin,4.7,14,https://ucsbplat.com/instructor/VGVhY2hlci0yNjY2ODUy
Communication,Jennifer,Gibbs,4.4,12,https://ucsbplat.com/instructor/VGVhY2hlci0yNDMxMzA2
Communication,Dana,Mastro,4.8,12,https://ucsbplat.com/instructor/VGVhY2hlci0xODc5MzY0
Communication,Christina,Kistler,4.7,10,https://ucsbplat.com/instructor/VGVhY2hlci0yMTI0MzQ5
Communication,Linda,Putnam,3.9,7,https://ucsbplat.com/instructor/VGVhY2hlci0xMjI0NTUw
Communication,Nan,Wilkenfeld,5.0,6,https://ucsbplat.com/instructor/VGVhY2hlci0yNDc4NjUz
Communication,Ethan,Hartsell,4.5,6,https://ucsbplat.com/instructor/VGVhY2hlci0xNjQ0NTM2
Communication,Courtney,Davis,3.1,5,https://ucsbplat.com/instructor/VGVhY2hlci0xODM4OTYz
Communication,Nicole,Zamanzadeh,2.4,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMzg2MjU5
Communication,Jesse,King,5.0,5,https://ucsbplat.com/instructor/VGVhY2hlci0yNzExNzE2
Communication,Justice,Quick,4.2,5,https://ucsbplat.com/instructor/VGVhY2hlci0yNzE0ODg1
Communication,Quinten,Bernhold,4.8,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNDAzMDIz
Communication,Matt,Giles,4.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNDk4MTU5
Communication,Chengyu,Fang,2.5,4,https://ucsbplat.com/instructor/VGVhY2hlci0yODEyOTI0
Communication,Avi,McClelland-Cohen,4.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0yMzk0NDQy
Communication,Chantel,Haughton,3.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNzE5OTY1
Communication,Alex,Aune,3.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNTM3NTM3
Communication,Samantha,Coveleski,3.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0xODAzMTUy
Communication,Deborah,Torres,2.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0yNjE2OTE4
Communication,MOLINA,ROGERS,3.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0yOTA4MDU5
Communication,Benjamin,Smith,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMTY4Njk3
Communication,Annie,Casillas,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNzAxNjY3
Communication,Yuxin,Jin,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0zMTA1Njk3
Communication,Diane,Morovati,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xODI0OTgz
Communication,Cynthia,McLeod,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNzEzMTE4
Communication,Kevin,Do,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNTAwMzk5
Communication,Lindsay,Miller,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0zMTA3NzE1
Communication,Alexis,Arias,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yODMwMTgy
Communication,Theresa,Santos,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNjk3NzU0
Communication,Susana,Peinado,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNzAxNjYx
Communication,Rebekah,Pure,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNDUzMDAy
Communication,Gwen,Petro,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNzIwNDE3
Communication,Marko,Dragojevic,4.5,1,https://ucsbplat.com/instructor/VGVhY2hlci0xODc2Nzk1
Communication,America,Edwards,1.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNzgzOTQ2
Communication,Kim,Stoltzfus,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xMjkzODQz
Communication,Kyungin,Kim,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yOTM0ODcz
Communication,Charles,Choi,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xMzg0ODk1
Communication,Andrea,Joseph,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xMzg0ODk0
Communication,Beverly,Bondad-Brown,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xMTQ3NzM2
Communication,Yibei,Chen,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yODk1MjAw
Communication,Afsoon,Hansia,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNjEzMjYy
Communication,Greg,Siegel,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNjc1MDcy
Communication,Sungbin,You,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNzEzMzE1
Communication,Mohemmad,Hansia,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNzE1Mjky
Communication,Jane,McClain,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xODI0NTI2
Communication,Callie,Parrish,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNDY3MDAz
Geography,Stuart,Sweeney,3.2,54,https://ucsbplat.com/instructor/VGVhY2hlci0xNDU5
Geography,Timothy,Devries,4.6,34,https://ucsbplat.com/instructor/VGVhY2hlci0yMTY4MTU5
Geography,John,Cottle,4.3,22,https://ucsbplat.com/instructor/VGVhY2hlci0yMDk4MTUw
Geography,Jennifer,King,4.8,15,https://ucsbplat.com/instructor/VGVhY2hlci0xMjk3MTIx
Geography,Joe,McFadden,4.4,15,https://ucsbplat.com/instructor/VGVhY2hlci0xNDAwMzY1
Geography,Anna,Trugman,3.9,15,https://ucsbplat.com/instructor/VGVhY2hlci0yNjQxNjY1
Geography,Ian,Walker,3.3,12,https://ucsbplat.com/instructor/VGVhY2hlci0yNzgwMjQ4
Geography,Somayeh,Dodge,3.8,11,https://ucsbplat.com/instructor/VGVhY2hlci0yNjU3NjI3
Geography,David,Lopez-Carr,2.6,11,https://ucsbplat.com/instructor/VGVhY2hlci0yNTAwMjky
Geography,Qinghua,Ding,4.3,9,https://ucsbplat.com/instructor/VGVhY2hlci0yMzU0ODU3
Geography,Trisalyn,Nelson,3.4,8,https://ucsbplat.com/instructor/VGVhY2hlci0yOTY5NTk2
Geography,Charles,Jones,3.3,8,https://ucsbplat.com/instructor/VGVhY2hlci0xODg2NzAx
Geography,Karly,Miller,2.2,6,https://ucsbplat.com/instructor/VGVhY2hlci0yODAzMjI2
Geography,Leila,Carvalho,2.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0xOTM2MTIz
Geography,Nick,Nidzieko,4.8,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNTUyMTcy
Geography,Tommy,Dickey,4.5,50,https://ucsbplat.com/instructor/VGVhY2hlci0xMDY3NDIz
Geography,Liz,Ackert,4.7,17,https://ucsbplat.com/instructor/VGVhY2hlci0yNTU4Mzg4
Geography,Tessa,Montini,2.5,14,https://ucsbplat.com/instructor/VGVhY2hlci0yMjMxNDAz
Geography,Brett,Hartman,2.7,14,https://ucsbplat.com/instructor/VGVhY2hlci0xMjc5MjE1
Geography,Vena,Chu,5.0,13,https://ucsbplat.com/instructor/VGVhY2hlci0yMzU2MzE0
Geography,Susan,Cassels,3.6,12,https://ucsbplat.com/instructor/VGVhY2hlci0yMDU0OTIy
Geography,Nicoletta,Browne,3.7,12,https://ucsbplat.com/instructor/VGVhY2hlci0yNTI0ODQw
Geography,Werner,Kuhn,1.4,10,https://ucsbplat.com/instructor/VGVhY2hlci0xOTQ2NTAz
Geography,Damilola,Eyelade,4.8,10,https://ucsbplat.com/instructor/VGVhY2hlci0yNjQzOTQ5
Geography,Elizabeth,Chrastil,2.6,10,https://ucsbplat.com/instructor/VGVhY2hlci0yMzQyMzgy
Geography,Ted,Eckmann,4.3,9,https://ucsbplat.com/instructor/VGVhY2hlci0xMDUxOTE1
Geography,Krzysztof,Janowicz,4.1,9,https://ucsbplat.com/instructor/VGVhY2hlci0xODA0MTM4
Geography,Jose,Saleta,2.9,7,https://ucsbplat.com/instructor/VGVhY2hlci0xNDAyNDc5
Geography,Daniel,Ervin,3.6,6,https://ucsbplat.com/instructor/VGVhY2hlci0yMTA5MjI4
Geography,Sarah,Harris,4.2,6,https://ucsbplat.com/instructor/VGVhY2hlci0yMTcxMjMy
Geography,Tim,Niblett,2.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0xODYxODc1
Geography,Denise,Knapp,3.3,6,https://ucsbplat.com/instructor/VGVhY2hlci0yMTEyOTYy
Geography,Song,Gao,4.8,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMTYyNjY0
Geography,Brandi,Gamelin,4.4,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMTcxNzYy
Geography,Crystal,Bae,4.4,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMDg2OTQ3
Geography,Lumari,Pardo-Rodriguez,4.2,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMzQ2NDM2
Geography,Cascade,Tuholske,3.8,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMzQxODQ5
Geography,Daniel,Montello,1.5,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNzIwNDIx
Geography,Vamsi,Ganti,3.3,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNjgwMzMy
Geography,Dylan,Catlett,3.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0yNjczMzQ4
Geography,Robert,Thacker,4.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0zMDUwMTYy
Geography,Kevin,Mwenda,3.3,2,https://ucsbplat.com/instructor/VGVhY2hlci0yMDQyMzgy
Geography,Danqing,Xiao,4.3,2,https://ucsbplat.com/instructor/VGVhY2hlci0xNzk4MzAz
Geography,Daniel,Philips,3.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0yNTc2MTA4
Geography,Marcela,Suarez,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNTAxODQ1
Geography,Jessica,Marter-Kenyon,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMjY1Mzg2
Geography,Yingjie,Hu,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMDQxMzU2
Geography,Leila,Carvalho,3.5,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMTIxNDMx
Geography,Evgeny,Noi,3.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yODM1MDU5
Geography,Jose,Saletas,3.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xMzMxOTEy
Geography,Shishi,Liu,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xNDczNTk1
Geography,Ryan,Kelley,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMDIwMjUw
Geography,Chris,Kibler,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNjA0NjQw
Geography,Alan,Murray,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNjg4NDE5
Geography,Laura,Reynolds,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMDI4NDg3
Geography,Stacy,Hespanha,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xMzMxOTEw
Geography,Frank,Davenport,4.5,0,https://ucsbplat.com/instructor/VGVhY2hlci0xMDM3NjQ3
Geography,Melanie,Fewings,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xMzMyMjY5
Geography,Yang,Lin,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xNDg1MTU4
Geography,Sara,Lafia,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNDA0NzY4
Geography,Rui,Zhu,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNTE0MDIw
Geography,Geordie,Armstrong,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yODE3ODY2
Political Science,Brent,Strathman,3.4,97,https://ucsbplat.com/instructor/VGVhY2hlci0xOTkxOTAy
Political Science,Andrew,Norris,3.3,74,https://ucsbplat.com/instructor/VGVhY2hlci0xMTEyMDEx
Political Science,Neil,Narang,4.8,53,https://ucsbplat.com/instructor/VGVhY2hlci0xOTgzNDk4
Political Science,Pei-Te,Lien,2.3,44,https://ucsbplat.com/instructor/VGVhY2hlci0xNDEzNzk3
Political Science,Clayton,Nall,3.0,40,https://ucsbplat.com/instructor/VGVhY2hlci0yNTkzNjYx
Political Science,Julia,Morse,3.8,27,https://ucsbplat.com/instructor/VGVhY2hlci0yNDY5NjE1
Political Science,Matto,Mildenberger,4.0,23,https://ucsbplat.com/instructor/VGVhY2hlci0yMjA2Mjkw
Political Science,Bridget,Coggins,2.4,93,https://ucsbplat.com/instructor/VGVhY2hlci0yMDIzNTc2
Political Science,Lorelei,Moosbrugger,4.4,50,https://ucsbplat.com/instructor/VGVhY2hlci0xMTEyODA1
Political Science,Chase,Morgan-Hobbs,4.4,46,https://ucsbplat.com/instructor/VGVhY2hlci0yNjU5Mjc4
Political Science,Thomas,Hughes,4.7,34,https://ucsbplat.com/instructor/VGVhY2hlci0xNTg3NDQ3
Political Science,Satyajit,Singh,4.0,29,https://ucsbplat.com/instructor/VGVhY2hlci0yNTc0NDgw
Political Science,Christopher,Parker,2.0,23,https://ucsbplat.com/instructor/VGVhY2hlci0yNjM4MDA5
Political Science,Ted,Anagnoson,4.3,22,https://ucsbplat.com/instructor/VGVhY2hlci0xNjUzNDE2
Political Science,Christopher,Sprecher,1.8,19,https://ucsbplat.com/instructor/VGVhY2hlci0xNjgzMTU5
Political Science,Leah,Stokes,4.5,17,https://ucsbplat.com/instructor/VGVhY2hlci0yMTUzMzA3
Political Science,Paasha,Mahdavi,4.5,17,https://ucsbplat.com/instructor/VGVhY2hlci0yNTMzODEy
Political Science,Amit,Ahuja,4.3,15,https://ucsbplat.com/instructor/VGVhY2hlci0xNjczOTA4
Political Science,Pavel,Oleinikov,3.0,13,https://ucsbplat.com/instructor/VGVhY2hlci0xODAzNDkz
Political Science,Caleb,Miller,4.9,12,https://ucsbplat.com/instructor/VGVhY2hlci0yMzEwMDc5
Political Science,Jessica,Feezell,4.7,12,https://ucsbplat.com/instructor/VGVhY2hlci0xMzk0Njcy
Political Science,Joshua,Meyer-Gutbrod,2.8,12,https://ucsbplat.com/instructor/VGVhY2hlci0yNDYxMDU0
Political Science,Tae-Yeoun,Keum,4.3,11,https://ucsbplat.com/instructor/VGVhY2hlci0yNjgxMzAw
Political Science,Dean,Chen,4.6,11,https://ucsbplat.com/instructor/VGVhY2hlci0xNTA0Mjk2
Political Science,Narayani,Lasala-Blanco,3.1,10,https://ucsbplat.com/instructor/VGVhY2hlci0yMDYwNjY1
Political Science,Geoff,Allen,3.7,9,https://ucsbplat.com/instructor/VGVhY2hlci0yNDAyODUy
Political Science,Daniel,Masterson,3.0,9,https://ucsbplat.com/instructor/VGVhY2hlci0yNzI3MTMx
Political Science,E,Stein,2.8,8,https://ucsbplat.com/instructor/VGVhY2hlci0yOTQ1Mjk3
Political Science,Tabitha,Benney,3.5,7,https://ucsbplat.com/instructor/VGVhY2hlci0xNDY5Njg0
Political Science,Henry,Kim,2.4,7,https://ucsbplat.com/instructor/VGVhY2hlci0xOTY3MTg5
Political Science,C,McKoy,3.6,7,https://ucsbplat.com/instructor/VGVhY2hlci0xMjkzODc5
Political Science,Steve,Wiener,2.9,7,https://ucsbplat.com/instructor/VGVhY2hlci0xMzA3MDEx
Political Science,Solomon,Major,2.7,6,https://ucsbplat.com/instructor/VGVhY2hlci0xMTQ2NzE3
Political Science,Scott,Englund,3.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0xODUzNzY2
Political Science,Tristin,Beckman,4.6,5,https://ucsbplat.com/instructor/VGVhY2hlci0yMTAyNjU5
Political Science,Robbie,Totten,4.6,5,https://ucsbplat.com/instructor/VGVhY2hlci0xODg5OTMy
Political Science,Hahrie,Han,4.0,4,https://ucsbplat.com/instructor/VGVhY2hlci0yMjM3MTYx
Political Science,Gayle,Binion,4.1,4,https://ucsbplat.com/instructor/VGVhY2hlci0xMTE0NTQw
Political Science,Mario,Guerrero,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0xNDkwNzEx
Political Science,Kristina,Rohrer,5.0,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNzgyNDU1
Political Science,Rivka,Amado,1.7,3,https://ucsbplat.com/instructor/VGVhY2hlci0yODQxMzgy
Political Science,Kate,Swain,3.3,2,https://ucsbplat.com/instructor/VGVhY2hlci0xODYxMzI0
Political Science,Brian,Lovato,4.8,2,https://ucsbplat.com/instructor/VGVhY2hlci0xODU5Nzg1
Political Science,John,Wooley,3.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0xNDIzODA3
Political Science,Aj,Rice,1.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0yOTM2MDI2
Political Science,Daniel,Gomez,4.5,2,https://ucsbplat.com/instructor/VGVhY2hlci0yNzExNjU2
Political Science,Matt,Rochat,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNzg1MTcz
Political Science,Natasha,Bennett,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMjk0NTY5
Political Science,Marisela,Marquez,4.5,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMTA5MzQ1
Political Science,Sam,Fontaine,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNTE4MDUy
Political Science,Taylor,Trummel,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0zMDc0ODk5
Political Science,Corah,Walker,3.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNzA0NzU4
Political Science,Chris,Miljanich,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNTczNjk1
Political Science,Mehdi,Haghighi,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0zMTA5NDQ3
Political Science,Adam,Norris,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yMzA0ODA1
Political Science,Mariam,Mgebrishvili,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yOTkwNDc4
Political Science,Cesar,Martinez-Alvarez,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yOTkyMDY1
Political Science,Sandra,Popiden,5.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xNDQzNjYx
Anthropology,Casey,Walsh,3.3,174,https://ucsbplat.com/instructor/VGVhY2hlci0xMTUwNTY0
Anthropology,Jeffrey,Hoelle,4.0,90,https://ucsbplat.com/instructor/VGVhY2hlci0xNzk4Njgx
Anthropology,Sarah,McClure,4.7,26,https://ucsbplat.com/instructor/VGVhY2hlci0yNTYyNDAy
Anthropology,Amber,Vanderwarker,4.5,20,https://ucsbplat.com/instructor/VGVhY2hlci0xNTUwNDcz
Anthropology,David,Lawson,3.8,10,https://ucsbplat.com/instructor/VGVhY2hlci0yMzU0NDA3
Anthropology,Emiko,Saldivar,4.0,9,https://ucsbplat.com/instructor/VGVhY2hlci0yMjk1NTcz
Anthropology,Aaron,Blackwell,3.0,8,https://ucsbplat.com/instructor/VGVhY2hlci0xODQzMTkz
Anthropology,Raquel,Pacheco,4.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0yNjEyNDA5
Anthropology,Danielle,Kurin,4.7,32,https://ucsbplat.com/instructor/VGVhY2hlci0xODA2NzQy
Anthropology,Matt,Whittle,4.7,32,https://ucsbplat.com/instructor/VGVhY2hlci0xNTU3NjQ5
Anthropology,Michelle,Brown,2.4,27,https://ucsbplat.com/instructor/VGVhY2hlci0yMDM2MjY4
Anthropology,Aldo,Cimino,4.8,25,https://ucsbplat.com/instructor/VGVhY2hlci0xODM1MDk1
Anthropology,Sabrina,Curran,4.0,20,https://ucsbplat.com/instructor/VGVhY2hlci0xNDIxODAx
Anthropology,Elana,Resnick,4.1,19,https://ucsbplat.com/instructor/VGVhY2hlci0yMzg1MjM5
Anthropology,Amy,Boddy,4.8,17,https://ucsbplat.com/instructor/VGVhY2hlci0yNTc4NjAw
Anthropology,Matthew,Whittle,4.5,16,https://ucsbplat.com/instructor/VGVhY2hlci0xNTIzODE1
Anthropology,Emily,Zeamer,2.5,14,https://ucsbplat.com/instructor/VGVhY2hlci0xMjM5MDM3
Anthropology,Eric,Schniter,3.5,14,https://ucsbplat.com/instructor/VGVhY2hlci0xMDAwNzkx
Anthropology,Matthew,Curtis,4.4,13,https://ucsbplat.com/instructor/VGVhY2hlci0xNDAwMzE0
Anthropology,Travis,DuBry,4.4,11,https://ucsbplat.com/instructor/VGVhY2hlci0xMTEzOTI5
Anthropology,Shelley,LaMon,3.5,9,https://ucsbplat.com/instructor/VGVhY2hlci0xOTg2MTQ2
Anthropology,Greg,Wilson,4.1,9,https://ucsbplat.com/instructor/VGVhY2hlci0xMTI2ODE3
Anthropology,Weston,McCool,3.4,8,https://ucsbplat.com/instructor/VGVhY2hlci0yMjQ4ODY1
Anthropology,Mary,Hancock,2.9,8,https://ucsbplat.com/instructor/VGVhY2hlci0xMDQwNTk5
Anthropology,Susan,Kuzminsky,4.6,7,https://ucsbplat.com/instructor/VGVhY2hlci0xMjkxMjgw
Anthropology,Lynn,Gamble,3.8,7,https://ucsbplat.com/instructor/VGVhY2hlci0xNTEyMjY1
Anthropology,Douglas,Kennett,3.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0yNjkyNTIy
Anthropology,Tanaka,Saldivar,3.9,6,https://ucsbplat.com/instructor/VGVhY2hlci0xNTUzMDA4
Anthropology,Raziel,Davison,4.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0yNTM5MDI5
Anthropology,Claudia,Lauriers,2.6,5,https://ucsbplat.com/instructor/VGVhY2hlci0xMjYzMzY5
Anthropology,Hugo,Gomez,3.3,5,https://ucsbplat.com/instructor/VGVhY2hlci0xNjU4MDg3
Anthropology,Adrian,Jaeggi,3.9,4,https://ucsbplat.com/instructor/VGVhY2hlci0xODcwNDEy
Anthropology,Heather,Thakar,4.8,3,https://ucsbplat.com/instructor/VGVhY2hlci0xNjAyNzA2
Anthropology,Daniel,Sznycer,3.8,3,https://ucsbplat.com/instructor/VGVhY2hlci0xNTQ4NjE4
Anthropology,Aaron,Gidding,3.3,3,https://ucsbplat.com/instructor/VGVhY2hlci0yNDY5ODM4
Anthropology,Inga,Bjornsdottir,3.9,3,https://ucsbplat.com/instructor/VGVhY2hlci0xMTYxMTI3
Anthropology,Katherine,Hinde,5.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0xMjkxMjcx
Anthropology,Diana,Anzures-Dyste,4.3,2,https://ucsbplat.com/instructor/VGVhY2hlci0xODM3Mjcx
Anthropology,Juan,Palerm,3.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0xNDI1MjY0
Anthropology,Tana,Saldivar,5.0,2,https://ucsbplat.com/instructor/VGVhY2hlci0xNTQ1MTU2
Anthropology,J,Brooks,2.8,2,https://ucsbplat.com/instructor/VGVhY2hlci0xOTgyODI2
Anthropology,Mohamad,Jarada,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0zMTA4MDU3
Anthropology,Kristin,Hoppa,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yMjIyMDU4
Anthropology,Ben,Trumble,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0xOTgxNTg3
Anthropology,Matthew,Biwer,4.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNDMyOTM3
Anthropology,Britt,Lucero,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNDM1NjE3
Anthropology,MacKenzie,Wade,5.0,1,https://ucsbplat.com/instructor/VGVhY2hlci0yNDUzODU0
Anthropology,Shelly,LaMon,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xOTkxMDQ0
Anthropology,Tristan,Partridge,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yMjUyMTU2
Anthropology,Joseph,Kilgallen,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yOTkzMjE5
Anthropology,Jonathan,Malindine,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yMTk0NDYw
Anthropology,Sangin,Kim,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xNjY4MTEz
Anthropology,Sarah,Gaulin,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0xMTU5NDc4
Anthropology,spencer,mitchell,0.0,0,https://ucsbplat.com/instructor/VGVhY2hlci0yNzYyNzY5
Engineering,Luke,Theogarajan,4.2,52,https://ucsbplat.com/instructor/VGVhY2hlci0xMjQwOTgw
Engineering,Spencer,Smith,3.0,8,https://ucsbplat.com/instructor/VGVhY2hlci0yOTE4NDU0
Engineering,Angela,Pitenis,4.3,7,https://ucsbplat.com/instructor/VGVhY2hlci0yNDIyNzI2
Engineering,Kerem,Camsari,4.8,6,https://ucsbplat.com/instructor/VGVhY2hlci0yOTYwNjg5
Engineering,Christopher,Palmstrom,2.8,3,https://ucsbplat.com/instructor/VGVhY2hlci0xNzU4MjE2
Engineering,John,Greathouse,4.8,134,https://ucsbplat.com/instructor/VGVhY2hlci0xMDY4Mjcx
Engineering,Lina,Kim,2.3,15,https://ucsbplat.com/instructor/VGVhY2hlci0xNDc2MTUz
Engineering,Linda,Petzold,1.9,14,https://ucsbplat.com/instructor/VGVhY2hlci0xMzc4MjI0
Engineering,Sharad,Shankar,5.0,7,https://ucsbplat.com/instructor/VGVhY2hlci0yNzE3ODU1
Engineering,Patrick,Yue,1.5,6,https://ucsbplat.com/instructor/VGVhY2hlci0xMTI0OTE1
Engineering,Samira,Pakravan,3.3,6,https://ucsbplat.com/instructor/VGVhY2hlci0yNzA4MDAx
Engineering,Michael,Liebling,5.0,5,https://ucsbplat.com/instructor/VGVhY2hlci0xMzQzOTIz
Engineering,Samuel,Wang,4.8,4,https://ucsbplat.com/instructor/VGVhY2hlci0yNTUwMzM1
Engineering,Maurice,Filo,4.8,3,https://ucsbplat.com/instructor/VGVhY2hlci0xOTQ2MDQ5
Engineering,Petzold,Linda,2.2,3,https://ucsbplat.com/instructor/VGVhY2hlci0xMzgwNTg2
