department,first_name,last_name,rmp_score,num_reviews
Physical Ed,Jon,Spaventa,4.5,11
Physical Ed,Ken,Ota,4.2,10
Physical Ed,Bobbi,Houghton,3.9,6
Spanish  Portuguese,jorge,castillo,4.3,3
Spanish  Portuguese,Patrícia,Lino,5.0,15
Spanish  Portuguese,Aviva,Kana,4.9,5
Spanish  Portuguese,Daniel,Chui,4.8,4
Spanish  Portuguese,María,Canto,4.8,4
Spanish  Portuguese,Iker,Arranz,4.8,4
Spanish  Portuguese,Miguel,Monteiro,2.0,1
Spanish  Portuguese,Ana,Requena,5.0,1
African American Studies,George,Lipsitz,3.5,71
African American Studies,Gaye,Johnson,4.2,51
African American Studies,Clyde,Woods,3.1,6
African American Studies,Claudine,Michel,3.3,5
African American Studies,Lexxus,Coffey-Edison,5.0,2
African American Studies,Candace,Lyons,5.0,1
African American Studies,Kaia,Stern,0.0,0
African American Studies,Mia,White,0.0,0
Environmental Science  Mgmt.,David,Pellow,4.9,34
Environmental Science  Mgmt.,Julie,Maldonado,4.8,12
Environmental Science  Mgmt.,Brandon,Kaysen,4.6,7
Environmental Science  Mgmt.,Stephanie,Moret,4.4,43
Environmental Science  Mgmt.,Hillary,Young,2.9,13
Environmental Science  Mgmt.,Roberta,Rudnick,2.8,12
Environmental Science  Mgmt.,Matthew,Fore,4.5,7
Environmental Science  Mgmt.,Kyle,Meisterling,3.0,1
Electrical  Comp. Engineering,Yogananda,Isukapalli,4.9,40
Electrical  Comp. Engineering,Jim,Buckwalter,4.2,5
Electrical  Comp. Engineering,Yuan,Xie,3.0,3
Electrical  Comp. Engineering,John,Johnson,3.0,1
Electrical  Comp. Engineering,Alberto-Giovanni,Busetto,0.0,0
Electrical  Comp. Engineering,Alenda,Chang,0.0,0
Electrical  Comp. Engineering,Yasamin,Mostofi,0.0,0
Humanities,Tiziana,Simone,4.2,26
Humanities,Rick,Benjamin,5.0,9
Humanities,Luisella,Arnold,4.5,5
Humanities,James,Nichols,4.0,3
Humanities,Sabra,Harris,3.0,2
Humanities,Miriam,Thompson,5.0,1
Humanities,Peter,Gaum,0.0,0
Global & International Studies,Paul,Amar,3.8,40
Global & International Studies,Munther,Alsabagh,3.2,18
Global & International Studies,Ricado,Jacobs,3.4,5
Global & International Studies,Manaira,Athayde,5.0,2
Global & International Studies,Mark,Juergensmeyer,0.0,0
Global & International Studies,Mae,Miller-Likhethe,0.0,0
Information Science,Paul,Jaconette,4.5,4
Information Science,Rich,Powell,4.5,36
Information Science,Jason,Prystowsky,5.0,2
Information Science,Janelle,McAtamney,1.5,1
Information Science,Jessica,Santana,0.0,0
Physical Education,Art,Gilbert,3.9,97
Physical Education,Jennifer,Hamilton,4.1,25
Physical Education,Steve,Davis,5.0,1
Physical Education,Mario,Felix,5.0,1
Physical Education,Uma,Ravat,0.0,0
Biochemistry,Brandon,Greene,2.7,20
Biochemistry,Brooke,Gardner,3.0,13
Biochemistry,Frederick,Dahlquist,2.1,17
Biochemistry,John,Lew,4.3,3
Biochemistry,Zachary,Ruhe,3.5,1
French  Italian,Jordan,Tudisco,5.0,9
French  Italian,CARLA,BORROMEO,3.8,4
French  Italian,Marion,Kautt,4.5,2
French  Italian,pierre,bras,0.0,0
French  Italian,Luisella,Arnold,0.0,0
Management,Sukhun,Kang,4.9,9
Management,Matt,Beane,1.0,1
Management,Matthew,Stotts,0.0,0
Management,Kathryn,McKee,0.0,0
International Studies,Katherine,Saltzman-Li,2.8,26
International Studies,John,Nathan,3.4,27
International Studies,Vivian,Marsano,0.0,0
International Studies,Manaira,Athayde,0.0,0
Environmental Science amp Mgmt.,Deborah,Williams,5.0,4
Environmental Science amp Mgmt.,Andrea,Adams,3.0,3
Environmental Science amp Mgmt.,Helene,Gardner,4.5,2
Environmental Science amp Mgmt.,Sangwon,Suh,5.0,1
Environmental Science,Erik,Nielsen,3.9,36
Environmental Science,Robert,Wilkinson,3.4,14
Environmental Science,William,Freudenberg,4.6,7
Environmental Science,Jeff,Dozier,4.1,5
Advisor,Jodi,Cutler,3.0,1
Advisor,Aimee,Hanna,0.0,0
Advisor,Amanda,Asquith,0.0,0
Health Science,Susan,Ceriale,3.7,17
Health Science,Michael,Takahara,5.0,1
Health Science,Kayleigh,Chang,0.0,0
Germanic amp Russian Studies,Christina,Vagt,4.2,22
Germanic amp Russian Studies,Angineh,Djavadghazaryans,3.4,5
Germanic amp Russian Studies,Melissa,Sheedy,5.0,3
Finance,Kevin,Suber,5.0,9
Finance,Rick,Learman,2.7,3
Finance,Lynn,Chen,0.0,0
Exercise  Sport Studies,Mark,Orlando,4.4,51
Exercise  Sport Studies,Kendall,Hassemer,3.8,24
Exercise  Sport Studies,Aaron,Lober,5.0,1
Electrical amp Comp. Engineering,Yon,Visell,3.0,2
Electrical amp Comp. Engineering,Yasamin,Mostofi,2.0,1
Electrical amp Comp. Engineering,Kaite,Byl,0.0,0
Germanic  Russian Studies,Evelyn,Reder,4.9,18
Germanic  Russian Studies,Kelsey,White,5.0,16
Architecture,Volker,Welter,3.9,58
Architecture,Fikret,Yegul,2.7,89
Theology,David,White,3.5,103
Theology,Magda,Campo,4.4,30
Global  International Studies,Javiera,Barandiaran,2.2,18
Global  International Studies,Paul,Orfalea,0.0,0
Marketing,Bruce,Graeber,0.0,0
Marketing,Matthew,Gilbert,0.0,0
East Asian Languages amp Cultures,Masako,Onakado,4.0,2
Design,Inga,Me,0.0,0
Social Work,Michele,Bartlett,0.0,0
Criminal Justice,Daniel,Pulley,0.0,0
Comparative Literature & Lang,David,Vivian,0.0,0
Spanish amp Portuguese,Joao,Albuquerque,0.0,0
Life Science,Susan,Mazer,3.6,19
Nursing,Michael,Bowling,0.0,0
Environmental Studies,Linda,Krop,4.6,10
Exercise amp Sport Studies,Ruth,McGolpin,5.0,1
Medicine,Fred,Lange,3.7,3
Media Arts,Jamie,Young,3.0,1
Graphic Arts,Colin,Gardner,4.0,15
